GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2004-10-27,10400102,Final,1610612750,1610612749,2004,1610612750,75.0,0.421,0.471,0.375,24.0,45.0,1610612749,76.0,0.352,0.647,0.1,17.0,44.0,0
2004-10-27,10400098,Final,1610612738,1610612765,2004,1610612738,96.0,0.525,0.838,0.3,22.0,38.0,1610612765,84.0,0.3829999999999999,0.731,0.231,20.0,30.0,1
2004-10-27,10400105,Final,1610612744,1610612746,2004,1610612744,83.0,0.36,0.8,0.417,18.0,44.0,1610612746,76.0,0.384,0.7829999999999999,0.25,18.0,49.0,1
2004-10-27,10400103,Final,1610612757,1610612761,2004,1610612757,97.0,0.493,0.556,0.5,24.0,48.0,1610612761,95.0,0.3879999999999999,0.733,0.5,18.0,38.0,1
2004-10-27,10400100,Final,1610612753,1610612748,2004,1610612753,109.0,0.4379999999999999,0.721,0.471,18.0,49.0,1610612748,103.0,0.422,0.69,0.412,21.0,39.0,1
2004-10-26,10400093,Final,1610612754,1610612763,2004,1610612754,102.0,0.485,0.794,0.529,21.0,30.0,1610612763,96.0,0.446,0.755,0.1669999999999999,19.0,36.0,1
2004-10-26,10400095,Final,1610612756,1610612760,2004,1610612756,103.0,0.486,0.75,0.3329999999999999,17.0,44.0,1610612760,95.0,0.3779999999999999,0.735,0.4,14.0,41.0,1
2004-10-26,10400097,Final,1610612742,1610612759,2004,1610612742,94.0,0.384,0.727,0.286,14.0,44.0,1610612759,98.0,0.423,0.698,0.143,23.0,51.0,0
2004-10-26,10400091,Final,1610612766,1610612748,2004,1610612766,82.0,0.446,0.75,0.5710000000000001,19.0,41.0,1610612748,74.0,0.3879999999999999,0.741,0.2,15.0,36.0,1
2004-10-26,10400094,Final,1610612743,1610612761,2004,1610612743,102.0,0.494,0.71,0.286,30.0,40.0,1610612761,98.0,0.472,0.75,0.474,28.0,40.0,1
2004-10-26,10400096,Final,1610612751,1610612752,2004,1610612751,79.0,0.387,0.645,0.077,19.0,42.0,1610612752,86.0,0.371,0.787,0.25,17.0,41.0,0
2004-10-26,10400092,Final,1610612755,1610612762,2004,1610612755,97.0,0.4679999999999999,0.773,0.385,17.0,32.0,1610612762,88.0,0.408,0.818,0.214,21.0,44.0,1
2004-10-25,10400089,Final,1610612741,1610612764,2004,1610612741,100.0,0.4589999999999999,0.75,0.471,20.0,38.0,1610612764,95.0,0.413,0.8059999999999999,0.235,19.0,38.0,1
2004-10-25,10400087,Final,1610612757,1610612744,2004,1610612757,84.0,0.434,0.588,0.222,23.0,52.0,1610612744,87.0,0.407,0.769,0.1,23.0,42.0,0
2004-10-24,10400082,Final,1610612746,1610612740,2004,1610612746,97.0,0.471,0.769,0.6,23.0,41.0,1610612740,96.0,0.421,0.7440000000000001,0.231,19.0,39.0,1
2004-10-24,10400084,Final,1610612764,1610612766,2004,1610612764,97.0,0.455,0.667,0.3329999999999999,15.0,42.0,1610612766,85.0,0.444,0.75,0.25,19.0,38.0,1
2004-10-24,10400083,Final,1610612752,1610612742,2004,1610612752,102.0,0.506,0.632,0.462,25.0,42.0,1610612742,86.0,0.366,0.939,0.3,12.0,38.0,1
2004-10-24,10400081,Final,1610612765,1610612762,2004,1610612765,82.0,0.419,0.6,0.313,19.0,39.0,1610612762,75.0,0.385,0.741,0.625,18.0,40.0,1
2004-10-24,10400085,Final,1610612743,1610612754,2004,1610612743,98.0,0.487,0.708,0.294,29.0,43.0,1610612754,80.0,0.365,0.778,0.238,15.0,41.0,1
2004-10-23,10400080,Final,1610612759,1610612760,2004,1610612759,91.0,0.522,0.68,0.4,25.0,33.0,1610612760,82.0,0.425,0.9,0.133,16.0,37.0,1
2004-10-23,10400078,Final,1610612741,1610612761,2004,1610612741,89.0,0.38,0.5,0.263,21.0,43.0,1610612761,91.0,0.4529999999999999,0.586,0.353,27.0,55.0,0
2004-10-23,10400075,Final,1610612758,1610612740,2004,1610612758,92.0,0.455,0.903,0.286,19.0,38.0,1610612740,87.0,0.4320000000000001,0.621,0.357,15.0,36.0,1
2004-10-23,10400073,Final,1610612763,1610612737,2004,1610612763,100.0,0.514,0.7190000000000001,0.5,28.0,47.0,1610612737,72.0,0.351,0.5329999999999999,0.286,17.0,37.0,1
2004-10-23,10400079,Final,1610612749,1610612742,2004,1610612749,89.0,0.3929999999999999,0.6559999999999999,0.222,23.0,46.0,1610612742,91.0,0.43,0.64,0.412,20.0,42.0,0
2004-10-23,10400076,Final,1610612738,1610612739,2004,1610612738,91.0,0.479,0.833,0.231,23.0,35.0,1610612739,96.0,0.486,0.75,0.0,22.0,33.0,0
2004-10-23,10400072,Final,1610612753,1610612745,2004,1610612753,95.0,0.481,0.773,0.364,20.0,37.0,1610612745,72.0,0.385,0.759,0.0,12.0,38.0,1
2004-10-23,10400074,Final,1610612750,1610612754,2004,1610612750,104.0,0.449,0.8370000000000001,0.353,23.0,41.0,1610612754,106.0,0.521,0.6970000000000001,0.45,21.0,33.0,0
2004-10-23,10400077,Final,1610612755,1610612751,2004,1610612755,86.0,0.422,0.6829999999999999,0.25,14.0,40.0,1610612751,81.0,0.408,0.7240000000000001,0.25,22.0,43.0,1
2004-10-22,10400064,Final,1610612744,1610612743,2004,1610612744,86.0,0.405,0.792,0.3,15.0,39.0,1610612743,105.0,0.483,0.7390000000000001,0.364,29.0,41.0,0
2004-10-22,10400069,Final,1610612747,1610612746,2004,1610612747,113.0,0.465,0.8,0.5329999999999999,20.0,46.0,1610612746,94.0,0.357,0.8,0.4,22.0,43.0,1
2004-10-22,10400070,Final,1610612737,1610612748,2004,1610612737,82.0,0.4029999999999999,0.657,0.111,20.0,36.0,1610612748,113.0,0.5820000000000001,0.652,0.357,16.0,43.0,0
2004-10-22,10400071,Final,1610612765,1610612764,2004,1610612765,100.0,0.5489999999999999,0.81,0.5,24.0,34.0,1610612764,82.0,0.411,0.7240000000000001,0.071,15.0,33.0,1
2004-10-22,10400068,Final,1610612738,1610612751,2004,1610612738,83.0,0.431,0.706,0.273,14.0,34.0,1610612751,96.0,0.449,0.885,0.231,21.0,35.0,0
2004-10-22,10400065,Final,1610612766,1610612757,2004,1610612766,69.0,0.377,0.5710000000000001,0.3,24.0,36.0,1610612757,63.0,0.311,0.741,0.217,9.0,44.0,1
2004-10-22,10400067,Final,1610612762,1610612758,2004,1610612762,103.0,0.507,0.6409999999999999,0.667,25.0,43.0,1610612758,88.0,0.362,0.8140000000000001,0.25,16.0,33.0,1
2004-10-22,10400066,Final,1610612750,1610612752,2004,1610612750,102.0,0.523,0.643,0.143,32.0,46.0,1610612752,82.0,0.3329999999999999,0.778,0.154,21.0,41.0,1
2004-06-15,40300405,Final,1610612765,1610612747,2003,1610612765,100.0,0.461,0.718,0.143,18.0,50.0,1610612747,87.0,0.413,0.636,0.25,18.0,36.0,1
2004-06-13,40300404,Final,1610612765,1610612747,2003,1610612765,88.0,0.426,0.6829999999999999,0.154,16.0,45.0,1610612747,80.0,0.423,0.5,0.188,23.0,38.0,1
2004-06-10,40300403,Final,1610612765,1610612747,2003,1610612765,88.0,0.408,0.7,0.3329999999999999,17.0,51.0,1610612747,68.0,0.365,0.615,0.222,19.0,39.0,1
2004-06-08,40300402,Final,1610612747,1610612765,2003,1610612747,99.0,0.475,0.68,0.353,28.0,38.0,1610612765,91.0,0.395,0.677,0.5,19.0,46.0,1
2004-06-06,40300401,Final,1610612747,1610612765,2003,1610612747,75.0,0.397,0.778,0.231,15.0,37.0,1610612765,87.0,0.462,0.7,0.5,19.0,36.0,0
2004-06-01,40300306,Final,1610612765,1610612754,2003,1610612765,69.0,0.3289999999999999,0.733,0.307,17.0,48.0,1610612754,65.0,0.364,0.733,0.222,17.0,41.0,1
2004-05-31,40300316,Final,1610612747,1610612750,2003,1610612747,96.0,0.449,0.472,0.3,31.0,38.0,1610612750,90.0,0.4320000000000001,0.923,0.181,17.0,48.0,1
2004-05-30,40300305,Final,1610612754,1610612765,2003,1610612754,65.0,0.3289999999999999,0.611,0.16,19.0,42.0,1610612765,83.0,0.414,0.913,0.285,18.0,46.0,0
2004-05-29,40300315,Final,1610612750,1610612747,2003,1610612750,98.0,0.4379999999999999,0.813,0.142,14.0,42.0,1610612747,96.0,0.5,0.542,0.241,24.0,40.0,1
2004-05-28,40300304,Final,1610612765,1610612754,2003,1610612765,68.0,0.308,0.652,0.208,13.0,49.0,1610612754,83.0,0.457,0.7859999999999999,0.3329999999999999,15.0,41.0,0
2004-05-27,40300314,Final,1610612747,1610612750,2003,1610612747,92.0,0.415,0.677,0.15,25.0,52.0,1610612750,85.0,0.381,0.762,0.2269999999999999,19.0,41.0,1
2004-05-26,40300303,Final,1610612765,1610612754,2003,1610612765,85.0,0.441,0.75,0.09,19.0,38.0,1610612754,78.0,0.347,0.852,0.208,12.0,37.0,1
2004-05-25,40300313,Final,1610612747,1610612750,2003,1610612747,100.0,0.515,0.581,0.318,29.0,39.0,1610612750,89.0,0.447,0.857,0.29,19.0,35.0,1
2004-05-24,40300302,Final,1610612754,1610612765,2003,1610612754,67.0,0.275,0.833,0.15,8.0,51.0,1610612765,72.0,0.348,0.706,0.4,15.0,42.0,0
2004-05-23,40300312,Final,1610612750,1610612747,2003,1610612750,89.0,0.446,0.8420000000000001,0.25,25.0,41.0,1610612747,71.0,0.368,0.517,0.25,14.0,45.0,1
2004-05-22,40300301,Final,1610612754,1610612765,2003,1610612754,78.0,0.337,0.7829999999999999,0.21,14.0,41.0,1610612765,74.0,0.411,0.8,0.142,21.0,47.0,1
2004-05-21,40300311,Final,1610612750,1610612747,2003,1610612750,88.0,0.493,0.933,0.272,18.0,35.0,1610612747,97.0,0.474,0.7390000000000001,0.285,29.0,38.0,0
2004-05-20,40300217,Final,1610612765,1610612751,2003,1610612765,90.0,0.4,0.778,0.275,23.0,42.0,1610612751,69.0,0.358,0.72,0.157,17.0,41.0,1
2004-05-19,40300227,Final,1610612750,1610612758,2003,1610612750,83.0,0.423,0.741,0.23,17.0,50.0,1610612758,80.0,0.395,0.471,0.296,23.0,44.0,1
2004-05-18,40300206,Final,1610612748,1610612754,2003,1610612748,70.0,0.305,0.8640000000000001,0.076,7.0,42.0,1610612754,73.0,0.324,0.7879999999999999,0.166,10.0,53.0,0
2004-05-16,40300226,Final,1610612758,1610612750,2003,1610612758,104.0,0.5,0.708,0.36,28.0,39.0,1610612750,87.0,0.407,0.75,0.36,11.0,33.0,1
2004-05-16,40300216,Final,1610612751,1610612765,2003,1610612751,75.0,0.397,0.731,0.125,19.0,31.0,1610612765,81.0,0.4379999999999999,0.545,0.294,16.0,46.0,0
2004-05-15,40300205,Final,1610612754,1610612748,2003,1610612754,94.0,0.514,0.708,0.294,27.0,47.0,1610612748,83.0,0.435,0.826,0.285,20.0,30.0,1
2004-05-15,40300236,Final,1610612747,1610612759,2003,1610612747,88.0,0.446,0.585,0.26,19.0,39.0,1610612759,76.0,0.302,0.8079999999999999,0.111,14.0,49.0,1
2004-05-14,40300215,Final,1610612765,1610612751,2003,1610612765,120.0,0.3779999999999999,0.7140000000000001,0.193,28.0,53.0,1610612751,127.0,0.43,0.764,0.314,24.0,56.0,0
2004-05-14,40300225,Final,1610612750,1610612758,2003,1610612750,86.0,0.417,0.759,0.222,21.0,48.0,1610612758,74.0,0.3329999999999999,0.941,0.19,19.0,41.0,1
2004-05-13,40300235,Final,1610612759,1610612747,2003,1610612759,73.0,0.382,0.529,0.206,16.0,47.0,1610612747,74.0,0.431,0.462,0.285,18.0,39.0,0
2004-05-12,40300204,Final,1610612748,1610612754,2003,1610612748,100.0,0.514,0.759,0.352,20.0,38.0,1610612754,88.0,0.452,0.731,0.157,15.0,37.0,1
2004-05-12,40300224,Final,1610612758,1610612750,2003,1610612758,87.0,0.421,0.88,0.111,19.0,33.0,1610612750,81.0,0.4029999999999999,0.9,0.313,18.0,46.0,1
2004-05-11,40300214,Final,1610612751,1610612765,2003,1610612751,94.0,0.4379999999999999,0.7140000000000001,0.21,24.0,49.0,1610612765,79.0,0.369,0.784,0.153,16.0,33.0,1
2004-05-11,40300234,Final,1610612747,1610612759,2003,1610612747,98.0,0.5,0.75,0.25,21.0,37.0,1610612759,90.0,0.405,0.818,0.32,26.0,41.0,1
2004-05-10,40300203,Final,1610612748,1610612754,2003,1610612748,94.0,0.47,0.75,0.294,16.0,43.0,1610612754,87.0,0.389,0.647,0.31,17.0,35.0,1
2004-05-10,40300223,Final,1610612758,1610612750,2003,1610612758,113.0,0.44,0.7809999999999999,0.258,27.0,53.0,1610612750,114.0,0.462,0.759,0.25,23.0,43.0,0
2004-05-09,40300233,Final,1610612747,1610612759,2003,1610612747,105.0,0.569,0.625,0.272,29.0,41.0,1610612759,81.0,0.341,0.545,0.289,18.0,45.0,1
2004-05-09,40300213,Final,1610612751,1610612765,2003,1610612751,82.0,0.414,0.769,0.21,22.0,48.0,1610612765,64.0,0.289,0.769,0.0,10.0,45.0,1
2004-05-08,40300202,Final,1610612754,1610612748,2003,1610612754,91.0,0.477,0.611,0.28,21.0,38.0,1610612748,80.0,0.405,0.7040000000000001,0.142,18.0,44.0,1
2004-05-08,40300222,Final,1610612750,1610612758,2003,1610612750,94.0,0.442,0.7140000000000001,0.315,21.0,45.0,1610612758,89.0,0.368,0.815,0.214,25.0,40.0,1
2004-05-07,40300212,Final,1610612765,1610612751,2003,1610612765,95.0,0.436,0.875,0.462,21.0,40.0,1610612751,80.0,0.431,0.652,0.2,18.0,42.0,1
2004-05-06,40300201,Final,1610612754,1610612748,2003,1610612754,94.0,0.435,0.7809999999999999,0.3329999999999999,19.0,39.0,1610612748,81.0,0.381,0.778,0.187,17.0,47.0,1
2004-05-05,40300232,Final,1610612759,1610612747,2003,1610612759,95.0,0.522,0.6,0.238,17.0,33.0,1610612747,85.0,0.514,0.389,0.142,18.0,42.0,1
2004-05-04,40300137,Final,1610612748,1610612740,2003,1610612748,85.0,0.41,0.652,0.153,17.0,44.0,1610612740,77.0,0.4029999999999999,0.7859999999999999,0.285,18.0,40.0,1
2004-05-04,40300221,Final,1610612750,1610612758,2003,1610612750,98.0,0.4429999999999999,0.833,0.285,24.0,48.0,1610612758,104.0,0.4379999999999999,0.857,0.2,22.0,39.0,0
2004-05-03,40300211,Final,1610612765,1610612751,2003,1610612765,78.0,0.476,0.667,0.25,21.0,48.0,1610612751,56.0,0.271,0.619,0.217,12.0,29.0,1
2004-05-02,40300136,Final,1610612740,1610612748,2003,1610612740,89.0,0.446,0.733,0.267,23.0,44.0,1610612748,83.0,0.387,0.75,0.25,14.0,46.0,1
2004-05-02,40300231,Final,1610612759,1610612747,2003,1610612759,88.0,0.4679999999999999,0.429,0.2269999999999999,16.0,40.0,1610612747,78.0,0.377,0.667,0.285,16.0,45.0,1
2004-04-30,40300135,Final,1610612748,1610612740,2003,1610612748,87.0,0.4429999999999999,0.613,0.3,16.0,35.0,1610612740,83.0,0.354,0.741,0.225,18.0,48.0,1
2004-04-30,40300145,Final,1610612750,1610612743,2003,1610612750,102.0,0.507,0.75,0.636,21.0,39.0,1610612743,91.0,0.455,0.6,0.313,18.0,39.0,1
2004-04-29,40300125,Final,1610612765,1610612749,2003,1610612765,91.0,0.4579999999999999,0.6,0.176,27.0,52.0,1610612749,77.0,0.397,0.813,0.181,19.0,36.0,1
2004-04-29,40300175,Final,1610612758,1610612742,2003,1610612758,119.0,0.527,0.8,0.354,29.0,36.0,1610612742,118.0,0.46,1.0,0.3329999999999999,23.0,49.0,1
2004-04-28,40300155,Final,1610612747,1610612745,2003,1610612747,97.0,0.5,0.63,0.125,31.0,38.0,1610612745,78.0,0.412,0.773,0.238,13.0,38.0,1
2004-04-27,40300134,Final,1610612740,1610612748,2003,1610612740,96.0,0.5,0.8640000000000001,0.291,27.0,37.0,1610612748,85.0,0.405,0.889,0.185,21.0,35.0,1
2004-04-27,40300144,Final,1610612743,1610612750,2003,1610612743,82.0,0.359,0.6,0.35,18.0,51.0,1610612750,84.0,0.455,0.7,0.3,15.0,40.0,0
2004-04-26,40300124,Final,1610612749,1610612765,2003,1610612749,92.0,0.451,0.667,0.3,23.0,38.0,1610612765,109.0,0.569,0.952,0.318,31.0,33.0,0
2004-04-26,40300174,Final,1610612742,1610612758,2003,1610612742,92.0,0.347,0.606,0.16,19.0,55.0,1610612758,94.0,0.396,0.7040000000000001,0.176,20.0,68.0,0
2004-04-25,40300104,Final,1610612738,1610612754,2003,1610612738,75.0,0.4029999999999999,0.889,0.2269999999999999,18.0,46.0,1610612754,90.0,0.452,0.773,0.291,19.0,31.0,0
2004-04-25,40300154,Final,1610612745,1610612747,2003,1610612745,88.0,0.425,0.8420000000000001,0.153,19.0,48.0,1610612747,92.0,0.4270000000000001,0.5589999999999999,0.25,20.0,43.0,0
2004-04-25,40300114,Final,1610612752,1610612751,2003,1610612752,94.0,0.418,0.733,0.222,22.0,37.0,1610612751,100.0,0.466,0.7559999999999999,0.1,16.0,43.0,0
2004-04-25,40300164,Final,1610612763,1610612759,2003,1610612763,97.0,0.48,0.87,0.238,19.0,34.0,1610612759,110.0,0.5870000000000001,0.735,0.392,25.0,31.0,0
2004-04-24,40300133,Final,1610612740,1610612748,2003,1610612740,77.0,0.355,0.818,0.2269999999999999,19.0,42.0,1610612748,71.0,0.3289999999999999,0.7829999999999999,0.166,12.0,48.0,1
2004-04-24,40300123,Final,1610612749,1610612765,2003,1610612749,85.0,0.37,0.731,0.222,22.0,36.0,1610612765,95.0,0.4579999999999999,0.727,0.294,14.0,52.0,0
2004-04-24,40300173,Final,1610612742,1610612758,2003,1610612742,104.0,0.4,0.75,0.23,20.0,56.0,1610612758,79.0,0.373,0.677,0.142,11.0,46.0,1
2004-04-24,40300143,Final,1610612743,1610612750,2003,1610612743,107.0,0.474,0.75,0.312,29.0,53.0,1610612750,86.0,0.416,0.667,0.285,21.0,36.0,1
2004-04-23,40300103,Final,1610612738,1610612754,2003,1610612738,85.0,0.421,0.7829999999999999,0.176,20.0,42.0,1610612754,108.0,0.472,0.696,0.266,27.0,46.0,0
2004-04-23,40300153,Final,1610612745,1610612747,2003,1610612745,102.0,0.481,0.7040000000000001,0.36,21.0,49.0,1610612747,91.0,0.434,0.583,0.263,23.0,42.0,1
2004-04-22,40300113,Final,1610612752,1610612751,2003,1610612752,78.0,0.408,0.5,0.294,18.0,39.0,1610612751,81.0,0.4029999999999999,0.731,0.173,20.0,49.0,0
2004-04-22,40300163,Final,1610612763,1610612759,2003,1610612763,93.0,0.487,0.632,0.263,16.0,31.0,1610612759,95.0,0.472,0.633,0.307,19.0,48.0,0
2004-04-21,40300122,Final,1610612765,1610612749,2003,1610612765,88.0,0.402,0.762,0.193,25.0,37.0,1610612749,92.0,0.4379999999999999,0.71,0.3329999999999999,19.0,48.0,0
2004-04-21,40300132,Final,1610612748,1610612740,2003,1610612748,93.0,0.451,0.9,0.1169999999999999,19.0,51.0,1610612740,63.0,0.244,0.8,0.142,12.0,46.0,1
2004-04-21,40300142,Final,1610612750,1610612743,2003,1610612750,95.0,0.4679999999999999,0.813,0.347,25.0,38.0,1610612743,81.0,0.408,0.7390000000000001,0.2,14.0,38.0,1
2004-04-20,40300102,Final,1610612754,1610612738,2003,1610612754,103.0,0.446,0.632,0.281,23.0,49.0,1610612738,90.0,0.4029999999999999,0.816,0.217,17.0,38.0,1
2004-04-20,40300172,Final,1610612758,1610612742,2003,1610612758,83.0,0.37,0.708,0.206,23.0,48.0,1610612742,79.0,0.3229999999999999,0.85,0.095,16.0,57.0,1
2004-04-20,40300112,Final,1610612751,1610612752,2003,1610612751,99.0,0.535,0.667,0.28,28.0,44.0,1610612752,81.0,0.341,0.81,0.2,20.0,42.0,1
2004-04-19,40300152,Final,1610612747,1610612745,2003,1610612747,98.0,0.4529999999999999,0.852,0.318,27.0,38.0,1610612745,84.0,0.4370000000000001,0.633,0.23,20.0,36.0,1
2004-04-19,40300162,Final,1610612759,1610612763,2003,1610612759,87.0,0.442,0.542,0.26,17.0,53.0,1610612763,70.0,0.366,0.708,0.111,13.0,35.0,1
2004-04-18,40300141,Final,1610612750,1610612743,2003,1610612750,106.0,0.46,0.7140000000000001,0.5,18.0,48.0,1610612743,92.0,0.435,0.75,0.176,23.0,35.0,1
2004-04-18,40300121,Final,1610612765,1610612749,2003,1610612765,108.0,0.429,0.774,0.25,23.0,52.0,1610612749,82.0,0.4270000000000001,0.8240000000000001,0.2,20.0,38.0,1
2004-04-18,40300131,Final,1610612748,1610612740,2003,1610612748,81.0,0.411,0.6,0.26,15.0,41.0,1610612740,79.0,0.4029999999999999,0.7,0.2689999999999999,18.0,39.0,1
2004-04-18,40300171,Final,1610612758,1610612742,2003,1610612758,116.0,0.53,0.708,0.3429999999999999,28.0,41.0,1610612742,105.0,0.451,0.789,0.275,25.0,44.0,1
2004-04-17,40300151,Final,1610612747,1610612745,2003,1610612747,72.0,0.3289999999999999,0.5710000000000001,0.285,21.0,41.0,1610612745,71.0,0.382,0.688,0.142,13.0,51.0,1
2004-04-17,40300101,Final,1610612754,1610612738,2003,1610612754,104.0,0.4639999999999999,0.778,0.294,23.0,46.0,1610612738,88.0,0.4029999999999999,0.759,0.363,15.0,38.0,1
2004-04-17,40300161,Final,1610612759,1610612763,2003,1610612759,98.0,0.539,0.769,0.315,26.0,36.0,1610612763,74.0,0.348,0.857,0.235,10.0,38.0,1
2004-04-17,40300111,Final,1610612751,1610612752,2003,1610612751,107.0,0.5,0.789,0.294,25.0,38.0,1610612752,83.0,0.377,0.821,0.222,18.0,36.0,1
2004-04-14,20301188,Final,1610612746,1610612760,2003,1610612746,87.0,0.423,0.727,0.214,17.0,37.0,1610612760,118.0,0.542,1.0,0.375,32.0,34.0,0
2004-04-14,20301184,Final,1610612759,1610612743,2003,1610612759,93.0,0.424,0.679,0.1,15.0,58.0,1610612743,67.0,0.325,0.611,0.222,11.0,47.0,1
2004-04-14,20301181,Final,1610612754,1610612741,2003,1610612754,101.0,0.42,0.794,0.316,24.0,58.0,1610612741,96.0,0.42,0.667,0.357,20.0,41.0,1
2004-04-14,20301177,Final,1610612764,1610612740,2003,1610612764,78.0,0.375,0.7140000000000001,0.211,13.0,39.0,1610612740,94.0,0.451,0.6,0.364,24.0,48.0,0
2004-04-14,20301179,Final,1610612752,1610612739,2003,1610612752,90.0,0.481,0.7140000000000001,0.4,13.0,42.0,1610612739,100.0,0.488,0.9,0.364,22.0,40.0,0
2004-04-14,20301180,Final,1610612748,1610612751,2003,1610612748,96.0,0.5,0.75,0.3329999999999999,23.0,38.0,1610612751,84.0,0.361,0.7040000000000001,0.294,19.0,42.0,1
2004-04-14,20301186,Final,1610612745,1610612742,2003,1610612745,89.0,0.456,0.5329999999999999,0.429,24.0,50.0,1610612742,92.0,0.408,0.6759999999999999,0.389,22.0,40.0,0
2004-04-14,20301176,Final,1610612738,1610612737,2003,1610612738,137.0,0.517,0.8540000000000001,0.417,26.0,42.0,1610612737,132.0,0.527,0.8,0.429,32.0,40.0,1
2004-04-14,20301189,Final,1610612744,1610612758,2003,1610612744,97.0,0.433,0.647,0.4,23.0,57.0,1610612758,91.0,0.396,0.917,0.421,23.0,46.0,1
2004-04-14,20301187,Final,1610612757,1610612747,2003,1610612757,104.0,0.484,0.667,0.364,28.0,55.0,1610612747,105.0,0.3979999999999999,0.593,0.292,27.0,51.0,0
2004-04-14,20301182,Final,1610612749,1610612761,2003,1610612749,87.0,0.384,0.731,0.182,23.0,48.0,1610612761,89.0,0.4589999999999999,1.0,0.556,18.0,41.0,0
2004-04-14,20301185,Final,1610612762,1610612756,2003,1610612762,84.0,0.4,0.593,0.267,20.0,43.0,1610612756,89.0,0.479,0.609,0.4379999999999999,18.0,39.0,0
2004-04-14,20301178,Final,1610612753,1610612755,2003,1610612753,95.0,0.449,0.815,0.273,16.0,45.0,1610612755,89.0,0.481,0.524,0.143,23.0,32.0,1
2004-04-14,20301183,Final,1610612763,1610612750,2003,1610612763,90.0,0.41,0.828,0.222,20.0,28.0,1610612750,107.0,0.542,0.846,0.583,23.0,42.0,0
2004-04-13,20301175,Final,1610612747,1610612744,2003,1610612747,109.0,0.532,0.815,0.214,22.0,37.0,1610612744,104.0,0.494,0.7829999999999999,0.32,18.0,37.0,1
2004-04-13,20301174,Final,1610612756,1610612746,2003,1610612756,96.0,0.429,0.625,0.5329999999999999,17.0,42.0,1610612746,98.0,0.494,0.667,0.25,22.0,53.0,0
2004-04-13,20301173,Final,1610612742,1610612763,2003,1610612742,110.0,0.524,0.8640000000000001,0.294,21.0,37.0,1610612763,103.0,0.446,0.7859999999999999,0.35,24.0,43.0,1
2004-04-13,20301172,Final,1610612761,1610612765,2003,1610612761,87.0,0.4429999999999999,0.857,0.368,17.0,42.0,1610612765,78.0,0.387,0.76,0.125,19.0,39.0,1
2004-04-12,20301167,Final,1610612750,1610612762,2003,1610612750,104.0,0.484,0.816,0.364,15.0,42.0,1610612762,90.0,0.377,0.875,0.222,22.0,35.0,1
2004-04-12,20301164,Final,1610612737,1610612751,2003,1610612737,129.0,0.588,0.857,0.68,30.0,35.0,1610612751,107.0,0.494,0.7040000000000001,0.429,26.0,38.0,1
2004-04-12,20301165,Final,1610612765,1610612764,2003,1610612765,101.0,0.52,0.938,0.5329999999999999,29.0,42.0,1610612764,79.0,0.377,0.789,0.3,21.0,28.0,1
2004-04-12,20301162,Final,1610612739,1610612749,2003,1610612739,93.0,0.4629999999999999,0.818,0.111,30.0,39.0,1610612749,89.0,0.3879999999999999,0.833,0.375,23.0,47.0,1
2004-04-12,20301161,Final,1610612738,1610612748,2003,1610612738,77.0,0.4,0.818,0.2,13.0,39.0,1610612748,84.0,0.3779999999999999,0.737,0.32,17.0,44.0,0
2004-04-12,20301168,Final,1610612741,1610612753,2003,1610612741,84.0,0.358,0.6920000000000001,0.364,20.0,49.0,1610612753,93.0,0.407,0.667,0.143,18.0,52.0,0
2004-04-12,20301170,Final,1610612757,1610612759,2003,1610612757,66.0,0.308,0.789,0.214,14.0,37.0,1610612759,78.0,0.4579999999999999,0.7859999999999999,0.4,20.0,40.0,0
2004-04-12,20301169,Final,1610612743,1610612758,2003,1610612743,97.0,0.436,0.857,0.231,25.0,49.0,1610612758,89.0,0.4,0.952,0.077,28.0,39.0,1
2004-04-12,20301166,Final,1610612740,1610612752,2003,1610612740,97.0,0.4429999999999999,0.8,0.3,26.0,37.0,1610612752,101.0,0.434,0.733,0.5,26.0,45.0,0
2004-04-12,20301171,Final,1610612760,1610612745,2003,1610612760,107.0,0.487,0.758,0.421,25.0,35.0,1610612745,111.0,0.484,0.787,0.519,18.0,33.0,0
2004-04-12,20301163,Final,1610612755,1610612754,2003,1610612755,93.0,0.525,0.875,0.2,25.0,26.0,1610612754,107.0,0.6,0.75,0.455,28.0,33.0,0
2004-04-11,20301160,Final,1610612746,1610612759,2003,1610612746,79.0,0.356,0.833,0.0,19.0,47.0,1610612759,88.0,0.5,0.633,0.25,19.0,37.0,0
2004-04-11,20301158,Final,1610612756,1610612763,2003,1610612756,89.0,0.435,0.8390000000000001,0.375,11.0,43.0,1610612763,83.0,0.352,0.727,0.263,16.0,44.0,1
2004-04-11,20301159,Final,1610612744,1610612742,2003,1610612744,108.0,0.452,0.8640000000000001,0.385,22.0,44.0,1610612742,107.0,0.449,0.923,0.3329999999999999,25.0,45.0,1
2004-04-11,20301157,Final,1610612758,1610612747,2003,1610612758,102.0,0.42,0.867,0.471,26.0,47.0,1610612747,85.0,0.381,0.619,0.32,21.0,47.0,1
